sample_date,site_id,lab_owner,analysis,enterococci_cfu_per_100ml,enterococci_cfu_per_100ml_numeric,sample_number
2011-09-21,XCS28,MICRO,ENTERO,<1,0.3333333333333333,629122
2011-10-05,XCS28,MICRO,ENTERO,4,4,632219
2011-10-19,XCS28,MICRO,ENTERO,500,500,635453
2011-11-02,XCS28,MICRO,ENTERO,<1,0.3333333333333333,638169
2011-11-16,XCS28,MICRO,ENTERO,5,5,641320
2011-11-30,XCS28,MICRO,ENTERO,<1,0.3333333333333333,644282
2011-12-14,XCS28,MICRO,ENTERO,21,21,647150
2011-12-28,XCS28,MICRO,ENTERO,2,2,648539
2012-01-11,XCS28,MICRO,ENTERO,1,1,650700
2012-01-25,XCS28,MICRO,ENTERO,2,2,653518
2012-02-08,XCS28,MICRO,ENTERO,2,2,656124
2012-02-22,XCS28,MICRO,ENTERO,<1,0.3333333333333333,659347
2012-03-07,XCS28,MICRO,ENTERO,150,150,662589
2012-03-22,XCS28,MICRO,ENTERO,<1,0.3333333333333333,665556
2012-04-04,XCS28,MICRO,ENTERO,2,2,667936
2012-04-18,XCS28,MICRO,ENTERO,31,31,670110
2012-05-16,XCS28,MICRO,ENTERO,13,13,674830
2012-05-30,XCS28,MICRO,ENTERO,15,15,677699
2012-06-13,XCS28,MICRO,ENTERO,63,63,680237
2012-06-27,XCS28,MICRO,ENTERO,350,350,682860
2012-07-11,XCS28,MICRO,ENTERO,300,300,685380
2012-07-25,XCS28,MICRO,ENTERO,45,45,688060
2012-08-08,XCS28,MICRO,ENTERO,1950,1950,690542
2012-08-22,XCS28,MICRO,ENTERO,1850,1850,692905
2012-09-05,XCS28,MICRO,ENTERO,39,39,695595
2012-09-19,XCS28,MICRO,ENTERO,26,26,698200
2012-10-03,XCS28,MICRO,ENTERO,64,64,700532
2012-10-17,XCS28,MICRO,ENTERO,20,20,703102
2012-10-31,XCS28,MICRO,ENTERO,14,14,705795
2012-11-14,XCS28,MICRO,ENTERO,47,47,708580
2012-11-28,XCS28,MICRO,ENTERO,52,52,711224
2012-12-12,XCS28,MICRO,ENTERO,<1,0.3333333333333333,713868
2012-12-27,XCS28,MICRO,ENTERO,5,5,715136
2013-01-23,XCS28,MICRO,ENTERO,5,5,719204
2013-02-06,XCS28,MICRO,ENTERO,7,7,721767
2013-02-20,XCS28,MICRO,ENTERO,4,4,724404
2013-03-06,XCS28,MICRO,ENTERO,2,2,726932
2013-03-20,XCS28,MICRO,ENTERO,4,4,729316
2013-04-03,XCS28,MICRO,ENTERO,25,25,731102
2013-04-17,XCS28,MICRO,ENTERO,750,750,733638
2013-05-02,XCS28,MICRO,ENTERO,11,11,735827
2013-05-15,XCS28,MICRO,ENTERO,18,18,738145
2013-05-29,XCS28,MICRO,ENTERO,250,250,740654
2013-06-12,XCS28,MICRO,ENTERO,500,500,743109
2013-06-26,XCS28,MICRO,ENTERO,107,107,745588
2013-07-10,XCS28,MICRO,ENTERO,46,46,748016
2013-07-24,XCS28,MICRO,ENTERO,1350,1350,750499
2013-08-07,XCS28,MICRO,ENTERO,7,7,752854
2013-08-21,XCS28,MICRO,ENTERO,300,300,755178
2013-09-04,XCS28,MICRO,ENTERO,34,34,757657
2013-09-18,XCS28,MICRO,ENTERO,24,24,760096
2013-10-02,XCS28,MICRO,ENTERO,<1,0.3333333333333333,762352
2013-10-16,XCS28,MICRO,ENTERO,1,1,764896
2013-10-30,XCS28,MICRO,ENTERO,3450,3450,767318
2013-11-13,XCS28,MICRO,ENTERO,29,29,770070
2013-11-27,XCS28,MICRO,ENTERO,10,10,772734
2013-12-11,XCS28,MICRO,ENTERO,29,29,775438
2013-12-19,XCS28,MICRO,ENTERO,4,4,776605
2014-01-08,XCS28,MICRO,ENTERO,1050,1050,778766
2014-01-22,XCS28,MICRO,ENTERO,3,3,781375
2014-02-05,XCS28,MICRO,ENTERO,4,4,783989
2014-02-19,XCS28,MICRO,ENTERO,21,21,786875
2014-03-05,XCS28,MICRO,ENTERO,38,38,791655
2014-03-19,XCS28,MICRO,ENTERO,2550,2550,794335
2014-04-02,XCS28,MICRO,ENTERO,1600,1600,796874
2014-04-16,XCS28,MICRO,ENTERO,250,250,799643
2014-04-30,XCS28,MICRO,ENTERO,200,200,801419
2014-05-14,XCS28,MICRO,ENTERO,89,89,803516
2014-05-28,XCS28,MICRO,ENTERO,1850,1850,806073
2014-06-11,XCS28,MICRO,ENTERO,61,61,808830
2014-06-25,XCS28,MICRO,ENTERO,3,3,812049
2014-07-09,XCS28,MICRO,ENTERO,34,34,814593
2014-07-23,XCS28,MICRO,ENTERO,14,14,817015
2014-08-06,XCS28,MICRO,ENTERO,300,300,819491
2014-08-20,XCS28,MICRO,ENTERO,1450,1450,822037
2014-09-03,XCS28,MICRO,ENTERO,100,100,824389
2014-09-17,XCS28,MICRO,ENTERO,6,6,826790
2014-10-01,XCS28,MICRO,ENTERO,2,2,828732
2014-10-15,XCS28,MICRO,ENTERO,13,13,831359
2014-10-29,XCS28,MICRO,ENTERO,<1,0.3333333333333333,834042
2014-11-12,XCS28,MICRO,ENTERO,45,45,836597
2014-11-26,XCS28,MICRO,ENTERO,200,200,839121
2014-12-10,XCS28,MICRO,ENTERO,45,45,841670
2014-12-19,XCS28,MICRO,ENTERO,<1,0.3333333333333333,842891
2015-01-07,XCS28,MICRO,ENTERO,5,5,844963
2015-01-21,XCS28,MICRO,ENTERO,<1,0.3333333333333333,847845
2015-02-04,XCS28,MICRO,ENTERO,3,3,850393
2015-02-18,XCS28,MICRO,ENTERO,62,62,853164
2015-03-04,XCS28,MICRO,ENTERO,49,49,855876
2015-03-18,XCS28,MICRO,ENTERO,1,1,858822
2015-03-31,XCS28,MICRO,ENTERO,22,22,861392
2015-04-15,XCS28,MICRO,ENTERO,<1,0.3333333333333333,863873
2015-04-29,XCS28,MICRO,ENTERO,350,350,866250
2015-05-13,XCS28,MICRO,ENTERO,3,3,868694
2015-05-27,XCS28,MICRO,ENTERO,12,12,873317
2015-06-10,XCS28,MICRO,ENTERO,<1,0.3333333333333333,875762
2015-06-24,XCS28,MICRO,ENTERO,20,20,878112
2015-07-08,XCS28,MICRO,ENTERO,15,15,880397
2015-07-22,XCS28,MICRO,ENTERO,4,4,882697
2015-08-05,XCS28,MICRO,ENTERO,400,400,885090
2015-08-19,XCS28,MICRO,ENTERO,61,61,887442
2015-09-02,XCS28,MICRO,ENTERO,7,7,889693
2015-09-16,XCS28,MICRO,ENTERO,7,7,892112
2015-09-30,XCS28,MICRO,ENTERO,15,15,894383
2015-10-14,XCS28,MICRO,ENTERO,29,29,896890
2015-10-28,XCS28,MICRO,ENTERO,50,50,899508
2015-11-11,XCS28,MICRO,ENTERO,54,54,902547
2015-11-25,XCS28,MICRO,ENTERO,9,9,905217
2015-12-09,XCS28,MICRO,ENTERO,16,16,907907
2015-12-22,XCS28,MICRO,ENTERO,8,8,910085
2016-01-06,XCS28,MICRO,ENTERO,41,41,912635
2016-01-20,XCS28,MICRO,ENTERO,32,32,915360
2016-02-03,XCS28,MICRO,ENTERO,1,1,918144
2016-02-17,XCS28,MICRO,ENTERO,1,1,920771
2016-03-02,XCS28,MICRO,ENTERO,3,3,923511
2016-03-16,XCS28,MICRO,ENTERO,1,1,926240
2016-03-30,XCS28,MICRO,ENTERO,23,23,928508
2016-04-13,XCS28,MICRO,ENTERO,1,1,931092
2016-04-26,XCS28,MICRO,ENTERO,150,150,933322
2016-05-11,XCS28,MICRO,ENTERO,10,10,935953
2016-05-25,XCS28,MICRO,ENTERO,34,34,938617
2016-06-08,XCS28,MICRO,ENTERO,15,15,941064
2016-06-22,XCS28,MICRO,ENTERO,12,12,943530
2016-07-06,XCS28,MICRO,ENTERO,12,12,946073
2016-07-20,XCS28,MICRO,ENTERO,100,100,948720
2016-08-04,XCS28,MICRO,ENTERO,50,50,951273
2016-08-17,XCS28,MICRO,ENTERO,3,3,953586
2016-08-31,XCS28,MICRO,ENTERO,7,7,955980
2016-09-14,XCS28,MICRO,ENTERO,<1,0.3333333333333333,958465
2016-09-28,XCS28,MICRO,ENTERO,61,61,960904
2016-10-12,XCS28,MICRO,ENTERO,43,43,963446
2016-10-26,XCS28,MICRO,ENTERO,<1,0.3333333333333333,966077
2016-11-09,XCS28,MICRO,ENTERO,<1,0.3333333333333333,968773
2016-11-23,XCS28,MICRO,ENTERO,1,1,971327
2016-12-07,XCS28,MICRO,ENTERO,2,2,974057
2016-12-21,XCS28,MICRO,ENTERO,<1,0.3333333333333333,976631
2017-01-05,XCS28,MICRO,ENTERO,8,8,978413
2017-01-18,XCS28,MICRO,ENTERO,11,11,980757
2017-02-01,XCS28,MICRO,ENTERO,4,4,983381
2017-02-15,XCS28,MICRO,ENTERO,1,1,986097
2017-03-01,XCS28,MICRO,ENTERO,4,4,988785
2017-03-15,XCS28,MICRO,ENTERO,5,5,991479
2017-03-29,XCS28,MICRO,ENTERO,9,9,993883
2017-04-11,XCS28,MICRO,ENTERO,4,4,996091
2017-04-26,XCS28,MICRO,ENTERO,13,13,998665
2017-05-10,XCS28,MICRO,ENTERO,2,2,1000936
2017-05-24,XCS28,MICRO,ENTERO,8,8,1003492
2017-06-08,XCS28,MICRO,ENTERO,8350,8350,1006063
2017-06-21,XCS28,MICRO,ENTERO,70,70,1008465
2017-07-05,XCS28,MICRO,ENTERO,2,2,1011029
2017-07-19,XCS28,MICRO,ENTERO,27,27,1013499
2017-08-02,XCS28,MICRO,ENTERO,24,24,1015926
2017-08-16,XCS28,MICRO,ENTERO,48,48,1018440
2017-08-30,XCS28,MICRO,ENTERO,950,950,1021040
2017-09-13,XCS28,MICRO,ENTERO,56,56,1023882
2017-09-27,XCS28,MICRO,ENTERO,24,24,1026592
2017-10-11,XCS28,MICRO,ENTERO,8,8,1029092
2017-10-25,XCS28,MICRO,ENTERO,24,24,1031555
2017-11-08,XCS28,MICRO,ENTERO,300,300,1034260
2017-11-22,XCS28,MICRO,ENTERO,6050,6050,1036969
2017-12-06,XCS28,MICRO,ENTERO,150,150,1039664
2017-12-20,XCS28,MICRO,ENTERO,4,4,1042107
2018-01-03,XCS28,MICRO,ENTERO,17,17,1043775
2018-01-17,XCS28,MICRO,ENTERO,39,39,1046282
2018-01-31,XCS28,MICRO,ENTERO,150,150,1049659
2018-02-14,XCS28,MICRO,ENTERO,1850,1850,1052436
2018-02-28,XCS28,MICRO,ENTERO,66,66,1054926
2018-03-14,XCS28,MICRO,ENTERO,58,58,1057583
2018-03-27,XCS28,MICRO,ENTERO,17,17,1059935
2018-04-11,XCS28,MICRO,ENTERO,100,100,1062780
2018-04-25,XCS28,MICRO,ENTERO,500,500,1065475
2018-05-09,XCS28,MICRO,ENTERO,300,300,1067726
2018-05-23,XCS28,MICRO,ENTERO,300,300,1071345
2018-06-06,XCS28,MICRO,ENTERO,550,550,1072896
2018-06-20,XCS28,MICRO,ENTERO,20,20,1075475
2018-07-04,XCS28,MICRO,ENTERO,200,200,1078270
2018-07-18,XCS28,MICRO,ENTERO,18,18,1080944
2018-08-01,XCS28,MICRO,ENTERO,9,9,1083733
2018-08-15,XCS28,MICRO,ENTERO,550,550,1086122
2018-08-29,XCS28,MICRO,ENTERO,27,27,1088679
2018-09-12,XCS28,MICRO,ENTERO,28,28,1091484
2018-09-26,XCS28,MICRO,ENTERO,850,850,1094059
2018-10-10,XCS28,MICRO,ENTERO,62,62,1096679
2018-10-24,XCS28,MICRO,ENTERO,<1,0.3333333333333333,1099073
2018-11-07,XCS28,MICRO,ENTERO,1200,1200,1101834
2018-11-21,XCS28,MICRO,ENTERO,100,100,1104539
2018-12-05,XCS28,MICRO,ENTERO,<1,0.3333333333333333,1106891
2018-12-19,XCS28,MICRO,ENTERO,58,58,1109584
2019-01-03,XCS28,MICRO,ENTERO,4,4,1111350
2019-01-16,XCS28,MICRO,ENTERO,28,28,1113621
2019-01-30,XCS28,MICRO,ENTERO,34,34,1116341
2019-02-13,XCS28,MICRO,ENTERO,4,4,1119257
2019-03-13,XCS28,MICRO,ENTERO,1700,1700,1124332
2019-03-27,XCS28,MICRO,ENTERO,2500,2500,1126607
2019-04-10,XCS28,MICRO,ENTERO,100,100,1129606
2019-04-24,XCS28,MICRO,ENTERO,1500,1500,1131924
2019-05-09,XCS28,MICRO,ENTERO,12,12,1134223
2019-05-22,XCS28,MICRO,ENTERO,1050,1050,1136560
2019-06-05,XCS28,MICRO,ENTERO,1700,1700,1139149
2019-06-19,XCS28,MICRO,ENTERO,32,32,1141569
2019-07-03,XCS28,MICRO,ENTERO,250,250,1144331
2019-07-17,XCS28,MICRO,ENTERO,>100,300,1146993
2019-07-31,XCS28,MICRO,ENTERO,>150,450,1149539
2019-08-14,XCS28,MICRO,ENTERO,22,22,1151861
2019-08-28,XCS28,MICRO,ENTERO,400,400,1154388
2019-09-11,XCS28,MICRO,ENTERO,5,5,1156952
2019-09-25,XCS28,MICRO,ENTERO,3,3,1159232
2019-10-09,XCS28,MICRO,ENTERO,77,77,1162022
2019-10-23,XCS28,MICRO,ENTERO,<1,0.3333333333333333,1164945
2019-11-06,XCS28,MICRO,ENTERO,900,900,1167431
2019-11-20,XCS28,MICRO,ENTERO,20,20,1170123
2019-12-05,XCS28,MICRO,ENTERO,49,49,1173074
2019-12-18,XCS28,MICRO,ENTERO,7,7,1175124
2020-01-02,XCS28,MICRO,ENTERO,1950,1950,1177192
2020-01-15,XCS28,MICRO,ENTERO,550,550,1179629
2020-01-29,XCS28,MICRO,ENTERO,3700,3700,1182525
2020-02-12,XCS28,MICRO,ENTERO,6,6,1185153
2020-02-26,XCS28,MICRO,ENTERO,34,34,1187910
2020-03-11,XCS28,MICRO,ENTERO,66,66,1190588
2020-03-25,XCS28,MICRO,ENTERO,16,16,1193047
2020-06-03,XCS28,MICRO,ENTERO,27,27,1202582
2020-06-17,XCS28,MICRO,ENTERO,12,12,1204785
2020-07-01,XCS28,MICRO,ENTERO,97,97,1206850
2020-07-15,XCS28,MICRO,ENTERO,>100,300,1209069
2020-07-15,XCS28,MICRO,ENTERO,>100,300,1209070
2020-07-29,XCS28,MICRO,ENTERO,14,14,1211236
2020-08-17,XCS28,MICRO,ENTERO,400,400,1213847
2020-08-26,XCS28,MICRO,ENTERO,14,14,1215638
2020-09-09,XCS28,MICRO,ENTERO,9,9,1218085
2020-09-23,XCS28,MICRO,ENTERO,2,2,1220562
2020-10-07,XCS28,MICRO,ENTERO,<1,0.3333333333333333,1222693
2020-10-21,XCS28,MICRO,ENTERO,9,9,1225364
2020-11-04,XCS28,MICRO,ENTERO,1,1,1227873
2020-11-18,XCS28,MICRO,ENTERO,5,5,1230601
2020-12-02,XCS28,MICRO,ENTERO,4,4,1233094
2020-12-15,XCS28,MICRO,ENTERO,20,20,1235779
2020-12-30,XCS28,MICRO,ENTERO,10,10,1238140
2021-01-13,XCS28,MICRO,ENTERO,>100,300,1240203
2021-01-27,XCS28,MICRO,ENTERO,19,19,1243003
2021-02-10,XCS28,MICRO,ENTERO,24,24,1245412
2021-02-24,XCS28,MICRO,ENTERO,6,6,1248061
2021-03-10,XCS28,MICRO,ENTERO,>100,300,1250335
2021-03-24,XCS28,MICRO,ENTERO,25,25,1253049
2021-04-07,XCS28,MICRO,ENTERO,6,6,1255459
2021-04-21,XCS28,MICRO,ENTERO,5,5,1258156
2021-05-05,XCS28,MICRO,ENTERO,54,54,1260411
2021-05-19,XCS28,MICRO,ENTERO,6,6,1263067
2021-06-02,XCS28,MICRO,ENTERO,4,4,1265703
2021-06-17,XCS28,MICRO,ENTERO,5,5,1268725
2021-06-30,XCS28,MICRO,ENTERO,750,750,1271061
2021-07-14,XCS28,MICRO,ENTERO,>5000,15000,1273567
2021-07-28,XCS28,MICRO,ENTERO,4,4,1276290
2021-08-11,XCS28,MICRO,ENTERO,2,2,1278814
2021-08-25,XCS28,MICRO,ENTERO,5,5,1281478
2021-09-08,XCS28,MICRO,ENTERO,7,7,1284123
2021-09-22,XCS28,MICRO,ENTERO,43,43,1286658
2021-10-06,XCS28,MICRO,ENTERO,>100,300,1289167
2021-10-20,XCS28,MICRO,ENTERO,10,10,1291741
2021-11-03,XCS28,MICRO,ENTERO,4,4,1294155
2021-11-17,XCS28,MICRO,ENTERO,10,10,1297186
2021-12-01,XCS28,MICRO,ENTERO,10,10,1299860
2021-12-15,XCS28,MICRO,ENTERO,<10,3.3333333333333335,1302798
2021-12-29,XCS28,MICRO,ENTERO,20,20,1305799
2022-01-12,XCS28,MICRO,ENTERO,30,30,1308678
2022-01-26,XCS28,MICRO,ENTERO,50,50,1311566
2022-02-09,XCS28,MICRO,ENTERO,20,20,1314657
2022-12-14,XCS28,MICRO,ENTERO,<1,0.3333333333333333,1378497
2023-01-11,XCS28,MICRO,ENTERO,488,488,1382199
2024-08-21,XCS28,MICRO,ENTERO,121,121,1502021
2024-09-04,XCS28,MICRO,ENTERO,<10,3.3333333333333335,1504976
2024-09-18,XCS28,MICRO,ENTERO,31,31,1507600
2024-10-02,XCS28,MICRO,ENTERO,520,520,1510400
2024-10-04,XCS28,MICRO,ENTERO_E,1137,1137,1511114
2024-10-07,XCS28,MICRO,ENTERO_E,3873,3873,1511423
2024-10-05,XCS28,MICRO,ENTERO_E,4106,4106,1511500
2024-10-16,XCS28,MICRO,ENTERO_E,20,20,1512976
2024-10-30,XCS28,MICRO,ENTERO_E,<10,3.3333333333333335,1515953
2024-11-13,XCS28,MICRO,ENTERO_E,31,31,1518684
2007-07-18,XCS29,MICRO,ENTERO,73,73,120469
2007-08-01,XCS29,MICRO,ENTERO,850,850,181824
2007-08-15,XCS29,MICRO,ENTERO,48,48,181886
2007-08-29,XCS29,MICRO,ENTERO,57,57,181953
2005-09-28,XCS29,MICRO,ENTERO,4,4,218990
2005-10-12,XCS29,MICRO,ENTERO,>150,450,218991
2005-10-26,XCS29,MICRO,ENTERO,<1,0.3333333333333333,218992
2005-11-09,XCS29,MICRO,ENTERO,25,25,218993
2005-11-23,XCS29,MICRO,ENTERO,<1,0.3333333333333333,218994
2005-12-07,XCS29,MICRO,ENTERO,<1,0.3333333333333333,218995
2005-12-21,XCS29,MICRO,ENTERO,1,1,218996
2006-01-04,XCS29,MICRO,ENTERO,3,3,218997
2006-01-18,XCS29,MICRO,ENTERO,<1,0.3333333333333333,218998
2006-02-01,XCS29,MICRO,ENTERO,7,7,218999
2006-02-15,XCS29,MICRO,ENTERO,<1,0.3333333333333333,219000
2006-03-15,XCS29,MICRO,ENTERO,<1,0.3333333333333333,219001
2006-03-29,XCS29,MICRO,ENTERO,1,1,219002
2006-04-26,XCS29,MICRO,ENTERO,34,34,219003
2006-05-10,XCS29,MICRO,ENTERO,3,3,219004
2006-05-24,XCS29,MICRO,ENTERO,16,16,219005
2006-06-07,XCS29,MICRO,ENTERO,43,43,219006
2006-06-21,XCS29,MICRO,ENTERO,8,8,219007
2006-07-05,XCS29,MICRO,ENTERO,6,6,219008
2006-07-19,XCS29,MICRO,ENTERO,4,4,219009
2006-08-02,XCS29,MICRO,ENTERO,400,400,219010
2006-08-16,XCS29,MICRO,ENTERO,41,41,219011
2006-08-30,XCS29,MICRO,ENTERO,100,100,219012
2006-09-13,XCS29,MICRO,ENTERO,2,2,219013
2006-09-27,XCS29,MICRO,ENTERO,8,8,219014
2006-10-11,XCS29,MICRO,ENTERO,50,50,219015
2006-10-25,XCS29,MICRO,ENTERO,20,20,219016
2006-11-08,XCS29,MICRO,ENTERO,44,44,219017
2006-11-22,XCS29,MICRO,ENTERO,5,5,219018
2006-12-06,XCS29,MICRO,ENTERO,21,21,219019
2006-12-20,XCS29,MICRO,ENTERO,3,3,219020
2007-01-03,XCS29,MICRO,ENTERO,14,14,219021
2007-01-17,XCS29,MICRO,ENTERO,3,3,219022
2007-01-31,XCS29,MICRO,ENTERO,4,4,219023
2007-02-14,XCS29,MICRO,ENTERO,18,18,219024
2007-02-28,XCS29,MICRO,ENTERO,10,10,219025
2007-03-14,XCS29,MICRO,ENTERO,14,14,219026
2007-03-28,XCS29,MICRO,ENTERO,9,9,219027
2007-04-11,XCS29,MICRO,ENTERO,200,200,219028
2007-04-25,XCS29,MICRO,ENTERO,4,4,219029
2007-05-09,XCS29,MICRO,ENTERO,2,2,219030
2007-05-23,XCS29,MICRO,ENTERO,17,17,219031
2007-09-26,XCS29,MICRO,ENTERO,7,7,230662
2007-09-12,XCS29,MICRO,ENTERO,25,25,230711
2007-10-10,XCS29,MICRO,ENTERO,2,2,242005
2007-10-24,XCS29,MICRO,ENTERO,114,114,242080
2007-11-07,XCS29,MICRO,ENTERO,20,20,266077
2007-11-21,XCS29,MICRO,ENTERO,80,80,266115
2007-12-05,XCS29,MICRO,ENTERO,<1,0.3333333333333333,294342
2007-12-19,XCS29,MICRO,ENTERO,250,250,296334
2008-01-16,XCS29,MICRO,ENTERO,22,22,298640
2008-01-30,XCS29,MICRO,ENTERO,<1,0.3333333333333333,302443
2008-02-13,XCS29,MICRO,ENTERO,36,36,306318
2008-02-27,XCS29,MICRO,ENTERO,5,5,313486
2008-03-12,XCS29,MICRO,ENTERO,950,950,316881
2008-03-26,XCS29,MICRO,ENTERO,2,2,318790
2008-04-09,XCS29,MICRO,ENTERO,21,21,324386
2008-04-23,XCS29,MICRO,ENTERO,14,14,326843
2008-05-07,XCS29,MICRO,ENTERO,<1,0.3333333333333333,328449
2008-05-21,XCS29,MICRO,ENTERO,1150,1150,330875
2008-06-18,XCS29,MICRO,ENTERO,26,26,335463
2008-07-02,XCS29,MICRO,ENTERO,13,13,338993
2008-07-16,XCS29,MICRO,ENTERO,1050,1050,341439
2008-07-30,XCS29,MICRO,ENTERO,3,3,342852
2008-08-13,XCS29,MICRO,ENTERO,2,2,346097
2008-08-27,XCS29,MICRO,ENTERO,17,17,373065
2008-09-10,XCS29,MICRO,ENTERO,2500,2500,375546
2008-09-25,XCS29,MICRO,ENTERO,40,40,379094
2008-10-08,XCS29,MICRO,ENTERO,21,21,391801
2008-10-22,XCS29,MICRO,ENTERO,48,48,397121
2008-11-05,XCS29,MICRO,ENTERO,6,6,409056
2008-11-19,XCS29,MICRO,ENTERO,23,23,413052
2008-12-03,XCS29,MICRO,ENTERO,73,73,415658
2008-12-22,XCS29,MICRO,ENTERO,2,2,420381
2008-12-29,XCS29,MICRO,ENTERO,23,23,420729
2009-01-14,XCS29,MICRO,ENTERO,1,1,422565
2009-01-28,XCS29,MICRO,ENTERO,15,15,425205
2009-02-11,XCS29,MICRO,ENTERO,2,2,427758
2009-02-25,XCS29,MICRO,ENTERO,45,45,430415
2009-03-11,XCS29,MICRO,ENTERO,72,72,433007
2009-03-25,XCS29,MICRO,ENTERO,4,4,435584
2009-04-08,XCS29,MICRO,ENTERO,23,23,438060
2009-04-23,XCS29,MICRO,ENTERO,>150,450,440988
2009-05-06,XCS29,MICRO,ENTERO,2,2,442749
2009-05-20,XCS29,MICRO,ENTERO,2250,2250,445277
2009-06-03,XCS29,MICRO,ENTERO,<50,16.666666666666668,447807
2009-06-17,XCS29,MICRO,ENTERO,350,350,449898
2009-07-01,XCS29,MICRO,ENTERO,2,2,452316
2009-07-15,XCS29,MICRO,ENTERO,2350,2350,454905
2009-08-12,XCS29,MICRO,ENTERO,750,750,459194
2009-08-26,XCS29,MICRO,ENTERO,7,7,461653
2009-09-09,XCS29,MICRO,ENTERO,53,53,464000
2009-10-07,XCS29,MICRO,ENTERO,61,61,468500
2009-10-21,XCS29,MICRO,ENTERO,52,52,489397
2009-11-04,XCS29,MICRO,ENTERO,32,32,491766
2009-11-18,XCS29,MICRO,ENTERO,1,1,494283
2009-12-02,XCS29,MICRO,ENTERO,6,6,496722
2009-12-15,XCS29,MICRO,ENTERO,<1,0.3333333333333333,498662
2009-12-29,XCS29,MICRO,ENTERO,2,2,499980
2010-01-13,XCS29,MICRO,ENTERO,17,17,501690
2010-01-27,XCS29,MICRO,ENTERO,3,3,504102
2010-02-10,XCS29,MICRO,ENTERO,18,18,506747
2010-02-24,XCS29,MICRO,ENTERO,500,500,509347
2010-03-10,XCS29,MICRO,ENTERO,2,2,511749
2010-03-24,XCS29,MICRO,ENTERO,9,9,513684
2010-04-07,XCS29,MICRO,ENTERO,1,1,515248
2010-04-21,XCS29,MICRO,ENTERO,54,54,517403
2010-05-05,XCS29,MICRO,ENTERO,2300,2300,519136
2010-05-19,XCS29,MICRO,ENTERO,12,12,521103
2010-06-02,XCS29,MICRO,ENTERO,3,3,523189
2010-06-30,XCS29,MICRO,ENTERO,200,200,527000
2010-07-14,XCS29,MICRO,ENTERO,2,2,529048
2010-07-28,XCS29,MICRO,ENTERO,2,2,530929
2010-08-11,XCS29,MICRO,ENTERO,2,2,532740
2010-08-25,XCS29,MICRO,ENTERO,2,2,534667
2010-09-08,XCS29,MICRO,ENTERO,4,4,550268
2010-09-22,XCS29,MICRO,ENTERO,70,70,552325
2010-10-06,XCS29,MICRO,ENTERO,150,150,554395
2010-10-20,XCS29,MICRO,ENTERO,4,4,556876
2010-11-03,XCS29,MICRO,ENTERO,1,1,559090
2010-11-17,XCS29,MICRO,ENTERO,5,5,561536
2010-12-01,XCS29,MICRO,ENTERO,4,4,563882
2010-12-15,XCS29,MICRO,ENTERO,<1,0.3333333333333333,575493
2010-12-29,XCS29,MICRO,ENTERO,84,84,576773
2011-01-12,XCS29,MICRO,ENTERO,12,12,578544
2011-01-26,XCS29,MICRO,ENTERO,13,13,580836
2011-02-09,XCS29,MICRO,ENTERO,2,2,583529
2011-02-23,XCS29,MICRO,ENTERO,2,2,590575
2011-03-09,XCS29,MICRO,ENTERO,1,1,592947
2011-03-23,XCS29,MICRO,ENTERO,2,2,595207
2011-04-06,XCS29,MICRO,ENTERO,1,1,597672
2011-04-20,XCS29,MICRO,ENTERO,16,16,601685
2011-05-04,XCS29,MICRO,ENTERO,15,15,603018
2011-05-19,XCS29,MICRO,ENTERO,10,10,605515
2011-06-01,XCS29,MICRO,ENTERO,39,39,607870
2011-06-15,XCS29,MICRO,ENTERO,150,150,610277
2011-06-29,XCS29,MICRO,ENTERO,58,58,612767
2011-07-13,XCS29,MICRO,ENTERO,5,5,615485
2011-07-27,XCS29,MICRO,ENTERO,44,44,618399
2011-08-10,XCS29,MICRO,ENTERO,2,2,620937
2011-08-24,XCS29,MICRO,ENTERO,49,49,623566
2011-09-07,XCS29,MICRO,ENTERO,2,2,626398
2011-09-21,XCS29,MICRO,ENTERO,<1,0.3333333333333333,629125
2011-10-05,XCS29,MICRO,ENTERO,<1,0.3333333333333333,632224
2011-10-19,XCS29,MICRO,ENTERO,1250,1250,635457
2011-11-02,XCS29,MICRO,ENTERO,1,1,638164
2011-11-16,XCS29,MICRO,ENTERO,3,3,641321
2011-11-30,XCS29,MICRO,ENTERO,<1,0.3333333333333333,644278
2011-12-14,XCS29,MICRO,ENTERO,9,9,647152
2011-12-28,XCS29,MICRO,ENTERO,4,4,648543
2012-01-11,XCS29,MICRO,ENTERO,1,1,650703
2012-01-25,XCS29,MICRO,ENTERO,<1,0.3333333333333333,653520
2012-02-08,XCS29,MICRO,ENTERO,<1,0.3333333333333333,656116
2012-02-22,XCS29,MICRO,ENTERO,<1,0.3333333333333333,659356
2012-03-07,XCS29,MICRO,ENTERO,13,13,662612
2012-03-22,XCS29,MICRO,ENTERO,<1,0.3333333333333333,665547
2012-04-04,XCS29,MICRO,ENTERO,56,56,667930
2012-04-18,XCS29,MICRO,ENTERO,3,3,670107
2012-05-16,XCS29,MICRO,ENTERO,1,1,674827
2012-05-30,XCS29,MICRO,ENTERO,31,31,677700
2012-06-13,XCS29,MICRO,ENTERO,49,49,680236
2012-06-27,XCS29,MICRO,ENTERO,>5000,15000,682859
2012-07-11,XCS29,MICRO,ENTERO,300,300,685378
