"site_order","site_description","site_id","category","coastline","long","lat","active","site_id-2","sample_date","sample_time","analysis_completed","sample_temp_c","censored_value","numeric_value","filename","lab_code","monitoring_group"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-03-10","08:45:00","2025-03-12","7.3","22","22","2025-03-10 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-03-07","10:22:00","2025-03-09","3.9","3","3","2025-03-07_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-03-07","10:11:00","2025-03-09","3.9","8","8","2025-03-07_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-03-07","10:06:00","2025-03-09","3.9","28","28","2025-03-07_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-03-07","08:29:00","2025-03-09","6.8","6","6","2025-03-07 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-03-07","08:21:00","2025-03-09","6.8","2","2","2025-03-07 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-03-06","10:36:00","2025-03-08","8.3","5","5","2025-03-06_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-03-06","10:21:00","2025-03-08","8.3","2","2","2025-03-06_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-03-06","10:19:00","2025-03-08","8.3","5","5","2025-03-06_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-03-06","08:30:00","2025-03-08","7.1","8","8","2025-03-06 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-03-06","08:20:00","2025-03-08","7.1","4","4","2025-03-06 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-03-05","12:20:00","2025-03-07","9.7","4","4","2025-03-05_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-03-05","11:45:00","2025-03-07","9.7","7","7","2025-03-05_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-03-05","11:40:00","2025-03-07","9.7","3","3","2025-03-05_WALAB_Atlantic.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-03-04","10:42:00","2025-03-06","11.7","2","2","2025-03-04_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-03-04","10:34:00","2025-03-06","11.7","9","9","2025-03-04_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-03-04","10:30:00","2025-03-06","11.7","12","12","2025-03-04_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-03-04","08:32:00","2025-03-06","6.9","4","4","2025-03-04 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-03-04","08:24:00","2025-03-06","6.9","2","2","2025-03-04 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-03-03","12:10:00","2025-03-05","18.6","ND","0","2025-03-03_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-03-03","11:33:00","2025-03-05","18.6","2","2","2025-03-03_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-03-03","11:29:00","2025-03-05","18.6","18","18","2025-03-03_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-03-03","09:05:00","2025-03-05","7.9","3","3","2025-03-03 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-03-03","08:57:00","2025-03-05","7.9","5","5","2025-03-03 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-02-28","10:30:00","2025-03-02","5.8","6","6","2025-02-28_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-02-28","10:00:00","2025-03-02","5.8","9","9","2025-02-28_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-02-28","09:50:00","2025-03-02","5.8","22","22","2025-02-28_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-28","08:49:00","2025-03-02","6.9","16","16","2025-02-28 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-28","08:36:00","2025-03-02","6.9","39","39","2025-02-28 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-02-27","09:50:00","2025-03-01","6.7","2","2","2025-02-27_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-02-27","09:37:00","2025-03-01","6.7","37","37","2025-02-27_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-02-27","09:34:00","2025-03-01","6.7","11","11","2025-02-27_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-27","08:32:00","2025-03-01","7.3","36","36","2025-02-27 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-27","08:21:00","2025-03-01","7.3","17","17","2025-02-27 Strand WALAB.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-26","13:35:00","2025-02-28","6.2","4","4","2025-02-26 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-26","13:20:00","2025-02-28","6.2","2","2","2025-02-26 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-02-26","10:41:00","2025-02-28","8.6","16","16","2025-02-26_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-02-26","10:28:00","2025-02-28","8.6","18","18","2025-02-26_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-02-26","10:25:00","2025-02-28","8.6","7","7","2025-02-26_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-26","08:30:00","2025-02-28","6.2","25","25","2025-02-26 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-26","08:19:00","2025-02-28","6.2","29","29","2025-02-26 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-25","12:32:00","2025-02-27","6.1","11","11","2025-02-25 Strand WALAB.pdf","WLAB","daily"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2025-02-25","12:20:00","2025-02-27","8.9","17","17","2025-02-25_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-25","12:18:00","2025-02-27","6.1","6","6","2025-02-25 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-02-25","11:57:00","2025-02-27","8.9","1","1","2025-02-25_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-02-25","11:45:00","2025-02-27","8.9","62","62","2025-02-25_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-02-25","11:40:00","2025-02-27","8.9","39","39","2025-02-25_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-25","08:24:00","2025-02-27","6.1","29","29","2025-02-25 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-25","08:13:00","2025-02-27","6.1","47","47","2025-02-25 Strand WALAB.pdf","WLAB","daily"
"75","Green Point Pump Station","CN05","Coastal Monitoring Point","Atlantic","18.39882","-33.900318","True","CN05","2025-02-24","13:30:00","2025-02-26","7.3","1720","1720","2025-02-24_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-24","12:34:00","2025-02-26","6.1","4","4","2025-02-24 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-24","12:15:00","2025-02-26","6.1","19","19","2025-02-24 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-02-24","10:32:00","2025-02-26","7.3","1","1","2025-02-24_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-02-24","10:18:00","2025-02-26","7.3","3","3","2025-02-24_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-02-24","10:15:00","2025-02-26","7.3","ND","0","2025-02-24_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-24","08:26:00","2025-02-26","6.1","35","35","2025-02-24 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-24","08:17:00","2025-02-26","6.1","45","45","2025-02-24 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-21","12:48:00","2025-02-23","7.2","ND","0","2025-02-21 Strand WALAB.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-21","12:35:00","2025-02-23","7.2","ND","0","2025-02-21 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-02-21","10:39:00","2025-02-23","7.1","4","4","2025-02-21_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-02-21","10:29:00","2025-02-23","7.1","42","42","2025-02-21_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-02-21","10:26:00","2025-02-23","7.1","11","11","2025-02-21_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-21","08:05:00","2025-02-23","7.2","3","3","2025-02-21 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-21","07:55:00","2025-02-23","7.2","ND","0","2025-02-21 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-20","12:45:00","2025-02-22","4.4","ND","0","2025-02-20 Strand WALAB.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-20","12:30:00","2025-02-22","4.4","ND","0","2025-02-20 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-02-20","10:50:00","2025-02-23","2.8","3","3","2025-02-20_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-02-20","10:19:00","2025-02-23","2.8","5","5","2025-02-20_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-02-20","10:13:00","2025-02-23","2.8","39","39","2025-02-20_WALAB_Atlantic.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-20","08:26:00","2025-02-22","4.4","ND","0","2025-02-20 Strand WALAB.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-20","08:16:00","2025-02-22","4.4","1","1","2025-02-20 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-19","12:35:00","2025-02-21","6.3","3","3","2025-02-19 Strand WALAB.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-19","12:23:00","2025-02-21","6.3","6","6","2025-02-19 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-02-19","09:48:00","2025-02-21","3","6","6","2025-02-19_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-02-19","09:31:00","2025-02-21","3","8","8","2025-02-19_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-02-19","09:28:00","2025-02-21","3","27","27","2025-02-19_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-19","08:32:00","2025-02-21","6.3","43","43","2025-02-19 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-19","08:23:00","2025-02-21","6.3","29","29","2025-02-19 Strand WALAB.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-18","12:12:00","2025-02-20","6.2","11","11","2025-02-18 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-18","12:00:00","2025-02-20","6.2","4","4","2025-02-18 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-02-18","11:50:00","2025-02-20","7.1","6","6","2025-02-18_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-02-18","11:25:00","2025-02-20","7.1","13","13","2025-02-18_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-02-18","11:22:00","2025-02-20","7.1","4","4","2025-02-18_WALAB_Atlantic.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-18","08:23:00","2025-02-20","6.2","17","17","2025-02-18 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-18","08:12:00","2025-02-20","6.2","21","21","2025-02-18 Strand WALAB.pdf","WLAB","daily"
"68","Strand Lifesaving Club","XCS26","Recreational Node","False Bay","18.81753333","-34.10616667","True","XCS26","2025-02-17","12:35:00","2025-02-19","5.7","14","14","2025-02-17 Strand WALAB.pdf","WLAB","daily"
"67","Strand Pipe Surfing","XCS34","Recreational Node","False Bay","18.81328622","-34.10333837","True","XCS34","2025-02-17","12:25:00","2025-02-19","5.7","6","6","2025-02-17 Strand WALAB.pdf","WLAB","daily"
"22","Glen Beach","CN31","Recreational Node","Atlantic","18.377192","-33.947056","True","CN31","2025-02-17","12:02:00","2025-02-19","7.5","2","2","2025-02-17_WALAB_Atlantic.pdf","WLAB","daily"
"25","Camps Bay South","CN11","Recreational Node","Atlantic","18.37566417","-33.95262556","True","CN11","2025-02-17","12:00:00","2025-02-19","7.5","2","2","2025-02-17_WALAB_Atlantic.pdf","WLAB","daily"
"24","Camps Bay Central","CN41","Recreational Node","Atlantic","18.37711225","-33.95092422","True","CN41","2025-02-17","11:57:00","2025-02-19","7.5","ND","0","2025-02-17_WALAB_Atlantic.pdf","WLAB","daily"
